Original_Index,Restaurant_Name,Review_Text,FOOD,SERVICE,ATMOS,PRICE
7702,โค บี คิว,"ไปกินเซ็ตบุฟเฟ่ต์5คน คนละ299(เซ็ตถูกสุด)รอบแรกสั่งหมูไป2ถาด เราก็สั่งอาหารอย่างอื่นทานเพิ่มด้วย เรากินหมูย่างหมดจะสั่งหมูเพิ่ม แต่หมูสดเสิร์ฟช้ามากกก รอนานมาก เหมือนไม่อยากเสิร์ฟเพิ่ม รอจนกินเครื่องเคียงและอาหารอย่างอื่นจนอิ่ม อาหารก็ยังไม่ได้ ที่ไม่ประทับใจที่สุดคือพนักงานก็เหมือนไม่อยากมารับออเดอร์ ทั้งที่ร้านลูกค้าก็ไม่ได้เยอะมาก แต่ทำอาหารช้ามาก แถมรสชาติก็ไม่อร่อย ธรรมดา  จนเรากับเพื่อนไม่อยากรอละ สรุปเซ็ตบุฟเฟ่ต์
5คนได้กินแค่หมูโง่ๆ 2ถาด ถาดละ10ชิ้นบางๆ กับเครื่องเคียงและอาหารที่สั่งเพิ่มแค่นั้น  ไม่แนะนำสุดๆค่ะ ใครที่จะมาทานเป็นบุฟเฟ่ต์ร้านนี้ไม่แนะนำค่ะ หนีไปค่ะ ทำอาหารก็ช้า ราคานี้ร้านอื่นมีเมนูและอาหารเยอะกว่านี้คุ้มกว่านี้แน่นอน ร้านนี้ไม่แนะนำ ไม่ประทับใจสุดๆ เหมือนร้านจะเน้นขายลูกค้าที่มาทานแบบอลาคลาสมากกว่า
ปล.หรือเราสั่งเซ็ตถูกสุดเลยไม่อยากบริการหรือป่าวนะ",NEG,POS,NEG,NEG
7703,โค บี คิว,"กินบุฟเฟ่ต์อาหารได้ช้าามากก รสชาติก็ธรรมดา ไม่ได้อร่อยเลย และเหมือนร้านไม่ค่อยอยากบริการคนทีไปทานบุฟเฟ่ต์ ร้านนี้เน้นบริการลูกค้าชาวต่างชาติที่มาทานแบบอลาคลาสมากกว่า
ราคากับอาหารที่ได้ไม่สมเหตุสมผล แพง อาหารน้อย ยิ่งถ้าทานบุฟเฟ่ต์นะ ได้ทานหมู2จานก็บุญมากแล้วค่ะ อย่าหวังจะได้สั่งเพิ่ม ถ้าสั่งเพิ่มก็อย่าหวังจะได้อาหารเร็วนะ รอไปเถอะค่ะ 20-30นาที จนเราต้องตามกับพนักงานหลายรอบมาก จนเซ็ง
แล้วอีกอย่างพนักงานไม่มีทางเร่งทำอาหารให้
จะปล่อยให้ลูกค้ารอจนไม่อยากรอไปเอง เสียเงินกับอาหารราคานี้แต่ได้อาหารที่แย่มาก ไปทานร้านอื่นคุ้มกว่าแน่นอนค่ะ ร้านนี้ไม่แนะนำ บริการแย่ อาหารแย่ กว่าเสิร์ฟ์อาหารแต่ละทีแบบหยิ่งมาก ถ้าช้าแล้วอร่อยจะไม่ว่าเลย แต่นี้ช้าไม่พอรสชาติก็โคตรจะธรรมดา ถ้าจะทานแบบบุฟเฟ่ต์อย่ามาเด็ดขาด",NEG,NEG,N/A,NEG
7704,โค บี คิว,อาหารอร่อยดีค่ะ เครื่องเคียงติดเค็มนิด แต่พอกินกับผักกับหมูแล้วพอดี หมูย่างมาให้แล้วนิดนึง ทำให้ประหยัดเวลาในการย่างเอง ไก่หมัก อร่อยค่ะ น้องๆบริการดี รวดเร็ว ราคานี้ในนิมมาน โอเคมาก ร้านใหญ่ไม่แออัดดีค่ะ,NEG,NEG,N/A,NEG
7705,โค บี คิว,"KOBQ Chiang Mai – A Korean BBQ Worth Travelling For

KOBQ delivers an outstanding dining experience right in the heart of Chiang Mai. The food is truly excellent—fresh, flavourful, and cooked to perfection. Whether you’re diving into sizzling BBQ meats, vibrant side dishes, or comforting Korean classics, every bite is satisfying and delicious.

The atmosphere is lively yet relaxed, making it a great spot for both groups and casual dinners. Service is friendly and attentive, with staff who are happy to guide you through the menu or help with grilling at the table.

If you’re craving authentic Korean BBQ with quality ingredients and great vibes, KOBQ is a must-visit.

Rating: ⭐️⭐️⭐️⭐️⭐️",POS,POS,POS,POS
7706,โค บี คิว,"One of my favorite spots for Korean fried chicken in town. My go to fav sauce is the yangnyeom extreme spicy. The volcano sauce is also delish! They also have some fun fusion style dishes. The bulgogi tacos were a fun twist! And as always, I loveeee the banchan. Don’t think you have to come here for just the bbq options, they have a full and fantastic menu of single dishes as well.",POS,POS,POS,N/A
7707,โค บี คิว,"I have always been a fan of KOBQ for awhile now. Good food, services and atmosphere. I love how welcoming and accommodating they are!",POS,N/A,N/A,N/A
7708,โค บี คิว,"By far the best Korean BBQ experience in Chiang Mai, owner is always friendly and helpful, been coming for years. Food is great quality and staff are good. Highly recommend.",POS,POS,POS,N/A
7709,โค บี คิว,"ร้านอาหารเกาหลี
399 บาบีคิวหมู ไก่ +เครื่องเคียง12อย่าง+ซุปกิมจิ
899 บาบีคิวเนื้อ หมู ไก่ +เครื่องเคียง12อย่าง+ซุปกิมจิ
199 ราคาเด็ก
สามารถสั่งแบบ A la carte ได้
แต่ที่ชอบที่สุดคือ ไก่ทอด (ไม่รวมอยู่ในบุพเฟ่) จาจังมยอง บิบิมบับ
ที่ไม่ชอบคือเนื้อย่าง รู้สึกว่าแห้ง เหนียว เคี้ยวยาก ราคาแพงและไม่อร่อย
ร้านอยู่หน้าซอยนิมมาน11
พนักงานบริการดี ใส่ใจตลอด
โดยรวมถือว่าโอเค มาซ้ำได้ แต่คงไม่สั่งเนื้ออีกเด็ดขาด",POS,POS,N/A,N/A
7710,โค บี คิว,"Absolutely amazing! So different from what you find in other restaurants. We ordered the barbecue and at first we were skeptical, but as soon as we took the first bite it was delicious. So many things to choose from, and everyone can make the food how they like it. Also extremely service oriented workers here, so kind and helpful. Definitely recommend going here!",NEU,POS,N/A,NEU
7711,โค บี คิว,"ราคา 200-300
ถือว่ารสชาติดี
แต่บางครั้งถ้าคนเยอะ จะทำช้า
จอดรถของโครงการ ให้ร้านปั๊มบัตร
กลางวัน อากาศจะร้อนหน่อย",POS,POS,NEG,POS
7712,โค บี คิว,"Mind blowing food.  The fried chicken is the best I have ever had - by far.  Incredibly tasty, spicy but yet not mouth burning.  The Kimchi fried rice ?  Nothing even compares to this, in Canada at least ha ha !  High end restaurant quality food at very reasonable prices given the quality of the dishes and service.",POS,POS,N/A,POS
7713,โค บี คิว,"The best place i’ve eaten in Thailand. I am celiac and it is very difficult to find a place to eat, and here we have had a wonderful time. The staff was very friendly and the manager explained to us everything on the menu. My family doesn’t need to eat gluten free like me but they also found this place outstanding. Really good food and prices !!",POS,POS,POS,POS
7714,โค บี คิว,Premium beef so so only. Fresh? Air con good!,NEU,N/A,POS,N/A
7715,โค บี คิว,"Amazing food, service and atmosphere! By far the best restaurant we've been in chiang mai! The owner was super helpful and friendly and that was a big plus, he really cares about quality and his customer's experience at the restaurant!
100% recommended!",POS,POS,POS,POS
7716,โค บี คิว,"ร้านอาหารเกาหลีที่อร่อยสุดในเชียงใหม่
มีที่จอดรถ
เครื่องเคียงเติมได้ ทีทั้งบุฟ และ a la carte
บริการดี
อาหารจะเสริฟช้าหน่อย ทยอยเสริฟค่ะ",POS,NEU,POS,N/A
7717,โค บี คิว,"My family and I have traveled to Asia for the last few months, and the children love Korean food. We couldn't pass up an opportunity to have some while here in Thailand.

We didn't get the traditional Korean BBQ on this trip to the restaurant, but we will be back.

The service was excellent and the food was delicious. We got bulgogi, soy chicken, kimchi fried rice, and the highlight was the kids' favorite Korean Corndogs.

The menu was stacked with all the staples and favorites of Korean cuisine. It's worth a visit.

We can't wait to come back.",POS,POS,N/A,N/A
7718,โค บี คิว,ไปกินหลายครั้งละ คุณภาพของหมู และเนื้อดีมาก สมราคา😋👍🏻เมนูอื่นก็รสชาติดีเหมือนกัน บริการก็ดีอีก เจ้าของพนักงานเอาใจใส่ดีมาก มาเที่ยวแถวนิมมานก็แวะมาได้นะคะ 🤗 …,POS,POS,N/A,POS
7719,โค บี คิว,"Fantastic Korean fried chicken! Banchan is also delicious and they will refill if you run out. We ordered the mix of 3 flavors of fried chicken (select your own flavors). We picked mala, mango, and Yangnyeong) flavors of fried chicken - all were delicious. We asked for a bowl of rice and a mango juice. Outdoor seating is available and the lights outdoors are fun. We'll be back!",POS,POS,POS,N/A
7720,โค บี คิว,"delicious premium buffet. the staff pay attention to customers. they are fast to serve you what you need (more meat, more salad etc). I hope to have time to go again 😁",POS,POS,N/A,N/A
7721,โค บี คิว,"Really enjoyed dinner at KOBQ. Nice services from staff and a great care from the owner we had, appreciated. Every menu were tasty exactly like I had in Korea. Good quality and clean food.
If you think of Korean restaurant in Chiangmai, I would recommend coming here.",POS,POS,N/A,N/A
7722,โค บี คิว,"After a week of non-stop Thai food, wonderful first experience of a Korean barbeque. Had the Signature BBQ, Kimchi stew, Mackerel and Spicy chicken Burrito wrap. A variety of accompaniments to complement the meal. James was a helpful host with explanations of the traditional Korean customs. Thank you for a memorable evening in Chiang Mai.",POS,POS,N/A,N/A
